datetime_utc,temp_c,salinity_psu,wind_speed_ms,tidal_index,do_mg_l,do_anomaly_mg_l,hypoxic_flag
2018-11-27 04:00:00,24.34,35.92,6.96,0.3849,7.09,0.8931,0
2018-11-27 05:00:00,24.59,36.02,0.51,0.9409,6.55,0.3478,0
2018-11-27 06:00:00,24.76,36.02,4.58,1.3431,6.9,0.7025,0
2018-11-27 07:00:00,24.83,36.29,3.87,1.4995,6.44,0.2418,0
2018-11-27 08:00:00,24.78,35.75,0.08,1.3736,5.84,-0.3631,0
2018-11-27 09:00:00,24.62,35.36,6.33,0.9939,6.51,0.3075,0
2018-11-27 10:00:00,24.38,35.98,2.62,0.4466,6.38,0.1758,0
2018-11-27 11:00:00,24.15,36.16,6.27,-0.1451,6.35,0.1516,0
2018-11-27 12:00:00,23.94,36.29,3.66,-0.6514,5.69,-0.5096,0
2018-11-27 13:00:00,23.85,36.56,3.81,-0.9669,5.8,-0.4,0
2018-11-27 14:00:00,23.87,35.85,5.95,-1.0359,6.09,-0.1086,0
2018-11-27 15:00:00,24.02,36.55,6.29,-0.8644,6.34,0.1447,0
2018-11-27 16:00:00,24.26,35.84,5.4,-0.5179,6.24,0.0409,0
2018-11-27 17:00:00,24.51,35.89,3.56,-0.1026,5.85,-0.3528,0
2018-11-27 18:00:00,24.73,36.34,6.64,0.2616,6.2,-0.0048,0
2018-11-27 19:00:00,24.86,35.82,2.17,0.4725,5.71,-0.4911,0
2018-11-27 20:00:00,24.87,36.14,3.98,0.4721,6.56,0.3634,0
2018-11-27 21:00:00,24.75,36.1,8.24,0.2612,6.66,0.461,0
2018-11-27 22:00:00,24.55,36.15,2.67,-0.101,6.43,0.2315,0
2018-11-27 23:00:00,24.29,36.36,7.15,-0.5117,6.9,0.6967,0
2018-11-28 00:00:00,24.06,35.76,5.92,-0.8513,6.68,0.4782,0
2018-11-28 01:00:00,23.93,36.47,2.2,-1.0144,6.13,-0.0711,0
2018-11-28 02:00:00,23.92,35.71,0.9,-0.9376,6.23,0.03,0
2018-11-28 03:00:00,24,36.11,5.49,-0.6164,6.65,0.4452,0
2018-11-28 04:00:00,24.2,36.42,2.73,-0.1084,6.94,0.7422,0
2018-11-28 05:00:00,24.45,36.37,4.34,0.48,6.74,0.5407,0
2018-11-28 06:00:00,24.68,35.8,0.9,1.0191,6.82,0.6217,0
2018-11-28 07:00:00,24.86,36.25,0.96,1.3866,6.91,0.7093,0
2018-11-28 08:00:00,24.92,36.18,4.66,1.4983,7.6,1.3991,0
2018-11-28 09:00:00,24.85,36.21,3.51,1.3279,6.89,0.6921,0
2018-11-28 10:00:00,24.67,35.9,2.33,0.914,6.44,0.2373,0
2018-11-28 11:00:00,24.43,36.42,5.5,0.3506,7.03,0.8327,0
2018-11-28 12:00:00,24.2,35.95,7.52,-0.2361,6.87,0.6674,0
2018-11-28 13:00:00,24,36.5,8.08,-0.7181,7.77,1.5734,0
2018-11-28 14:00:00,23.92,36.07,4.68,-0.9964,7.6,1.3963,0
2018-11-28 15:00:00,23.97,35.79,3.89,-1.0248,7.18,0.9794,0
2018-11-28 16:00:00,24.14,36.18,2.17,-0.8195,6.97,0.766,0
2018-11-28 17:00:00,24.37,36.48,2.15,-0.4538,6.61,0.4093,0
2018-11-28 18:00:00,24.63,36.08,2.73,-0.0386,6.16,-0.0384,0
2018-11-28 19:00:00,24.82,36.02,4.1,0.3074,6.7,0.5039,0
2018-11-28 20:00:00,24.92,35.88,9.3,0.4873,6.63,0.4259,0
2018-11-28 21:00:00,24.9,36.23,3.09,0.4519,6.24,0.0373,0
2018-11-28 22:00:00,24.77,35.91,4.51,0.2117,6.59,0.3916,0
2018-11-28 23:00:00,24.54,36.49,4.34,-0.1657,6.16,-0.0429,0
2018-11-29 00:00:00,24.28,36.1,0.01,-0.5728,5.32,-0.878,0
2018-11-29 01:00:00,24.07,36.12,2.69,-0.8903,5.4,-0.7968,0
2018-11-29 02:00:00,23.94,35.88,2.54,-1.0179,5.29,-0.9112,0
2018-11-29 03:00:00,23.95,35.84,6.04,-0.9006,5.71,-0.4896,0
2018-11-29 04:00:00,24.08,35.73,4.95,-0.5442,5.96,-0.2362,0
2018-11-29 05:00:00,24.29,35.91,4.63,-0.0154,5.87,-0.3288,0
2018-11-29 06:00:00,24.54,36.24,5.49,0.5738,5.87,-0.3266,0
2018-11-29 07:00:00,24.77,36.04,2.91,1.0927,5.79,-0.409,0
2018-11-29 08:00:00,24.91,35.87,1.44,1.4233,6.14,-0.0605,0
2018-11-29 09:00:00,24.95,36.07,0.83,1.4896,6.06,-0.1355,0
2018-11-29 10:00:00,24.85,35.99,3.81,1.2757,6.44,0.239,0
2018-11-29 11:00:00,24.66,36.3,6.08,0.8302,6.41,0.214,0
2018-11-29 12:00:00,24.42,36.19,3.21,0.2539,6.22,0.0196,0
2018-11-29 13:00:00,24.18,36.19,3.44,-0.3245,6.33,0.1265,0
2018-11-29 14:00:00,24.02,35.91,1.56,-0.7794,5.39,-0.8103,0
2018-11-29 15:00:00,23.98,36.06,5.52,-1.0193,5.22,-0.9824,0
2018-11-29 16:00:00,24.06,36.1,6.42,-1.0075,5.2,-0.9993,0
2018-11-29 17:00:00,24.24,35.53,5.75,-0.7703,5.28,-0.9154,0
2018-11-29 18:00:00,24.48,36.36,8.15,-0.3885,5.74,-0.4627,0
2018-11-29 19:00:00,24.74,36.45,1.95,0.0238,5.37,-0.8315,0
2018-11-29 20:00:00,24.93,35.99,2.88,0.3489,5.83,-0.3713,0
2018-11-29 21:00:00,25.03,35.91,7.81,0.4966,5.9,-0.2991,0
2018-11-29 22:00:00,25.01,36.18,4.57,0.4264,5.55,-0.6492,0
2018-11-29 23:00:00,24.85,35.89,4.24,0.1587,6.3,0.1041,0
2018-11-30 00:00:00,24.62,35.98,4.13,-0.2311,6.42,0.2228,0
2018-11-30 01:00:00,24.38,36.04,6.11,-0.6316,6.37,0.1719,0
2018-11-30 02:00:00,24.19,35.95,0.57,-0.9244,6.1,-0.0958,0
2018-11-30 03:00:00,24.07,36.11,3.47,-1.0149,6.15,-0.0547,0
2018-11-30 04:00:00,24.09,36.05,3.38,-0.8573,6.33,0.1259,0
2018-11-30 05:00:00,24.25,36.24,3.14,-0.4676,6.64,0.4385,0
2018-11-30 06:00:00,24.47,35.79,3.39,0.0791,6.82,0.6244,0
2018-11-30 07:00:00,24.72,36.4,2.48,0.6657,6.59,0.3945,0
2018-11-30 08:00:00,24.94,36.44,2.75,1.1613,6.42,0.2185,0
2018-11-30 09:00:00,25.08,35.62,4.45,1.453,6.53,0.3326,0
2018-11-30 10:00:00,25.09,36.27,4.69,1.4735,6.73,0.5253,0
2018-11-30 11:00:00,24.97,36.47,3.65,1.2174,6.85,0.6523,0
2018-11-30 12:00:00,24.77,35.92,4.31,0.7428,6.9,0.6975,0
2018-11-30 13:00:00,24.51,35.92,4.64,0.157,7.4,1.2045,0
2018-11-30 14:00:00,24.28,36.05,6.75,-0.4096,7.04,0.8374,0
2018-11-30 15:00:00,24.14,36.08,0.17,-0.8352,6.33,0.1262,0
2018-11-30 16:00:00,24.11,35.83,2.18,-1.0357,6.6,0.4031,0
2018-11-30 17:00:00,24.21,35.81,6.25,-0.9844,6.95,0.7509,0
2018-11-30 18:00:00,24.41,35.83,0.6,-0.7172,5.89,-0.3064,0
2018-11-30 19:00:00,24.66,35.46,3.18,-0.3222,6.11,-0.0881,0
2018-11-30 20:00:00,24.92,36.54,2.67,0.0839,6.54,0.3371,0
2018-11-30 21:00:00,25.12,36.02,0.65,0.3859,5.96,-0.2385,0
2018-11-30 22:00:00,25.19,35.75,4.52,0.5002,5.85,-0.3546,0
2018-11-30 23:00:00,25.13,36.39,3.73,0.3958,5.67,-0.5275,0
2018-12-01 00:00:00,24.96,36,2.92,0.1026,5.9,-0.2997,0
2018-12-01 01:00:00,24.73,35.73,4.26,-0.2967,5.86,-0.3421,0
2018-12-01 02:00:00,24.48,35.91,5.28,-0.6875,6.54,0.3373,0
2018-12-01 03:00:00,24.3,36.03,5.84,-0.9531,6.4,0.1981,0
2018-12-01 04:00:00,24.22,36.19,6.41,-1.0055,6.04,-0.1616,0
2018-12-01 05:00:00,24.25,35.49,4.71,-0.8081,6.28,0.081,0
2018-12-01 06:00:00,24.41,35.98,5.49,-0.3869,6.11,-0.0934,0
2018-12-01 07:00:00,24.63,36.03,5.66,0.1746,6.39,0.189,0
2018-12-01 08:00:00,24.89,35.73,6.62,0.7551,6.96,0.7595,0
2018-12-01 09:00:00,25.1,36.2,6.11,1.2245,6.87,0.6732,0
2018-12-01 10:00:00,25.23,35.36,1.1,1.4756,6.44,0.2446,0
2018-12-01 11:00:00,25.22,36.1,5.67,1.4501,7.22,1.0227,0
2018-12-01 12:00:00,25.09,36.24,6.27,1.1533,7.74,1.5384,0
2018-12-01 13:00:00,24.87,35.42,2.96,0.6525,7.33,1.1294,0
2018-12-01 14:00:00,24.62,36.1,3.36,0.0606,7.45,1.2545,0
2018-12-01 15:00:00,24.41,36.03,0.94,-0.4911,6.44,0.2396,0
2018-12-01 16:00:00,24.28,35.99,4.21,-0.8851,6.5,0.3026,0
2018-12-01 17:00:00,24.26,35.87,1.24,-1.0455,6.05,-0.1471,0
2018-12-01 18:00:00,24.39,35.93,3.67,-0.9556,5.75,-0.4456,0
2018-12-01 19:00:00,24.58,35.78,2.98,-0.6608,5.26,-0.9353,0
2018-12-01 20:00:00,24.83,36.05,7.54,-0.2556,6.08,-0.1176,0
2018-12-01 21:00:00,25.07,35.34,7.98,0.1413,6.36,0.1581,0
2018-12-01 22:00:00,25.22,35.66,7.31,0.4181,6.75,0.5494,0
2018-12-01 23:00:00,25.27,36.08,2.35,0.4982,6.67,0.4735,0
2018-12-02 00:00:00,25.2,36.07,2.55,0.3604,6.58,0.3847,0
2018-12-02 01:00:00,25.01,35.87,4.7,0.0438,6.81,0.6114,0
2018-12-02 02:00:00,24.76,36.15,3.32,-0.362,6.23,0.0267,0
2018-12-02 03:00:00,24.51,35.83,4.19,-0.74,5.97,-0.2295,0
2018-12-02 04:00:00,24.34,36.1,3.91,-0.9763,6.05,-0.1497,0
2018-12-02 05:00:00,24.28,35.98,4.94,-0.9895,5.84,-0.3584,0
2018-12-02 06:00:00,24.35,36.44,2.35,-0.7529,5.74,-0.4555,0
2018-12-02 07:00:00,24.51,35.85,4.2,-0.3025,6.59,0.3946,0
2018-12-02 08:00:00,24.74,36.09,5.08,0.2706,7.48,1.2799,0
2018-12-02 09:00:00,24.97,36.12,3.46,0.8416,7.23,1.0327,0
2018-12-02 10:00:00,25.17,35.78,7.31,1.2819,7.75,1.5461,0
2018-12-02 11:00:00,25.27,35.96,4.35,1.4908,7.68,1.4848,0
2018-12-02 12:00:00,25.24,35.3,4.34,1.4195,7.32,1.1161,0
2018-12-02 13:00:00,25.08,35.95,5.35,1.0838,7.06,0.8598,0
2018-12-02 14:00:00,24.87,36.04,2.23,0.5597,6.64,0.4378,0
2018-12-02 15:00:00,24.63,36.06,7.26,-0.0348,7.07,0.8717,0
2018-12-02 16:00:00,24.4,35.82,6.76,-0.5686,7.25,1.0547,0
2018-12-02 17:00:00,24.28,35.77,7.45,-0.9289,7.69,1.4887,0
2018-12-02 18:00:00,24.29,36.04,4.83,-1.0487,7.32,1.1217,0
2018-12-02 19:00:00,24.42,36.01,4.37,-0.9214,7.14,0.9376,0
2018-12-02 20:00:00,24.62,36.27,4.26,-0.6014,7.61,1.4071,0
2018-12-02 21:00:00,24.88,36.1,3.61,-0.1892,7.3,1.0971,0
2018-12-02 22:00:00,25.11,35.94,4.94,0.1958,7.24,1.0441,0
2018-12-02 23:00:00,25.25,36.34,2.78,0.4453,6.47,0.2722,0
2018-12-03 00:00:00,25.27,36.13,4.51,0.4907,6.51,0.3144,0
2018-12-03 01:00:00,25.17,36.13,3.01,0.3204,6.38,0.1794,0
2018-12-03 02:00:00,24.98,35.97,4.38,-0.0173,6.19,-0.0122,0
2018-12-03 03:00:00,24.74,35.91,4.66,-0.4266,6.28,0.0754,0
2018-12-03 04:00:00,24.51,36.48,2.52,-0.7889,6.61,0.4093,0
2018-12-03 05:00:00,24.35,35.58,5.19,-0.9936,6.5,0.2994,0
2018-12-03 06:00:00,24.29,36.35,5.44,-0.967,6.39,0.1867,0
2018-12-03 07:00:00,24.38,35.77,4.36,-0.6922,6.32,0.1216,0
2018-12-03 08:00:00,24.57,36.18,7.55,-0.215,5.9,-0.2957,0
2018-12-03 09:00:00,24.81,36.22,5.73,0.3664,6.04,-0.1582,0
2018-12-03 10:00:00,25.05,35.66,5.27,0.9245,5.64,-0.5623,0
2018-12-03 11:00:00,25.23,36.25,5.36,1.3332,5.82,-0.3846,0
2018-12-03 12:00:00,25.31,35.7,3.04,1.4986,6.17,-0.0331,0
2018-12-03 13:00:00,25.26,35.9,5.95,1.3819,6.76,0.5642,0
2018-12-03 14:00:00,25.1,35.74,3.51,1.0093,6.54,0.3389,0
2018-12-03 15:00:00,24.86,36.16,3.37,0.465,6.62,0.4166,0
2018-12-03 16:00:00,24.62,36.17,3.67,-0.1287,6.48,0.2752,0
2018-12-03 17:00:00,24.44,35.9,4.66,-0.6415,5.98,-0.2201,0
2018-12-03 18:00:00,24.33,35.8,7.55,-0.9665,5.88,-0.3193,0
2018-12-03 19:00:00,24.34,35.88,1.79,-1.0454,5.76,-0.4401,0
2018-12-03 20:00:00,24.5,35.66,8.33,-0.8821,6.29,0.0935,0
2018-12-03 21:00:00,24.74,36.06,4.33,-0.5396,6.13,-0.0699,0
2018-12-03 22:00:00,24.97,36.22,2.9,-0.1233,6.59,0.387,0
2018-12-03 23:00:00,25.19,36.11,3.47,0.2467,6.39,0.1904,0
2018-12-04 00:00:00,25.33,36.07,2.84,0.4672,5.77,-0.4327,0
2018-12-04 01:00:00,25.34,35.89,3.33,0.4776,5.76,-0.4446,0
2018-12-04 02:00:00,25.22,35.58,4.08,0.2761,6.2,0.0038,0
2018-12-04 03:00:00,24.99,35.6,4.66,-0.0802,6.47,0.2694,0
2018-12-04 04:00:00,24.75,35.96,2.74,-0.4898,6,-0.1969,0
2018-12-04 05:00:00,24.52,36.36,4.72,-0.8335,5.57,-0.629,0
2018-12-04 06:00:00,24.38,35.83,0.55,-1.0048,5.27,-0.9285,0
2018-12-04 07:00:00,24.35,35.77,5.21,-0.938,5.35,-0.8451,0
2018-12-04 08:00:00,24.44,35.75,7.15,-0.6263,5.22,-0.9829,0
2018-12-04 09:00:00,24.62,35.93,1.28,-0.1249,4.91,-1.294,0
2018-12-04 10:00:00,24.87,35.97,4.4,0.4615,5.39,-0.8122,0
2018-12-04 11:00:00,25.11,36.41,0.97,1.0034,5.43,-0.7685,0
2018-12-04 12:00:00,25.28,35.8,3.57,1.378,5.75,-0.453,0
2018-12-04 13:00:00,25.34,35.62,3.25,1.4989,6.48,0.2823,0
2018-12-04 14:00:00,25.28,35.93,0.82,1.3376,5.84,-0.3619,0
2018-12-04 15:00:00,25.1,35.6,5.19,0.9302,5.9,-0.304,0
2018-12-04 16:00:00,24.84,35.61,3.98,0.369,5.42,-0.7813,0
2018-12-04 17:00:00,24.61,35.99,2.15,-0.2205,5.12,-1.0788,0
2018-12-04 18:00:00,24.43,36.25,0.01,-0.7095,5.43,-0.7698,0
2018-12-04 19:00:00,24.35,35.83,5.53,-0.9976,6.22,0.0232,0
2018-12-04 20:00:00,24.4,35.74,7.77,-1.0358,6.83,0.6332,0
2018-12-04 21:00:00,24.56,35.82,4.15,-0.8381,6.42,0.2241,0
2018-12-04 22:00:00,24.78,35.56,8.76,-0.4758,6.77,0.5715,0
2018-12-04 23:00:00,25.04,36.07,3.87,-0.0587,6.36,0.1581,0
2018-12-05 00:00:00,25.25,36.35,3.67,0.2939,6.34,0.1409,0
2018-12-05 01:00:00,25.35,36.16,3.8,0.4837,6.44,0.2421,0
2018-12-05 02:00:00,25.34,36,7.34,0.459,6.03,-0.1708,0
2018-12-05 03:00:00,25.2,35.94,4.35,0.2278,6.23,0.0256,0
2018-12-05 04:00:00,24.97,36.08,2.85,-0.1443,5.8,-0.3964,0
2018-12-05 05:00:00,24.73,35.6,6.3,-0.5513,6.26,0.0638,0
2018-12-05 06:00:00,24.51,35.9,5.58,-0.8737,6.11,-0.0879,0
2018-12-05 07:00:00,24.4,35.79,5.36,-1.0098,5.55,-0.6507,0
2018-12-05 08:00:00,24.4,35.77,5.21,-0.9026,6.18,-0.015,0
2018-12-05 09:00:00,24.52,35.89,2.39,-0.5554,5.88,-0.324,0
2018-12-05 10:00:00,24.72,35.69,3.52,-0.0325,6.43,0.2328,0
2018-12-05 11:00:00,24.96,36.01,1.69,0.5555,6.66,0.4583,0
2018-12-05 12:00:00,25.2,35.63,2.51,1.0779,6.46,0.2601,0
2018-12-05 13:00:00,25.36,36.04,7.29,1.4161,7.01,0.8129,0
2018-12-05 14:00:00,25.39,36.11,6,1.4918,6.86,0.6624,0
2018-12-05 15:00:00,25.3,35.78,8.48,1.2867,6.66,0.4614,0
2018-12-05 16:00:00,25.11,35.78,2.6,0.847,6.54,0.3417,0
2018-12-05 17:00:00,24.87,35.74,3.08,0.2721,6.18,-0.0174,0
2018-12-05 18:00:00,24.63,35.29,3.27,-0.3097,5.95,-0.2459,0
2018-12-05 19:00:00,24.47,35.81,4.22,-0.7723,6.21,0.007,0
2018-12-05 20:00:00,24.41,36.23,2.02,-1.0221,6.1,-0.1,0
2018-12-05 21:00:00,24.47,36.52,2.15,-1.02,6.49,0.286,0
2018-12-05 22:00:00,24.64,35.49,2.3,-0.7897,6.59,0.3942,0
2018-12-05 23:00:00,24.9,35.78,4.47,-0.4104,7.28,1.0786,0
2018-12-06 00:00:00,25.13,35.63,0.34,0.0044,6.6,0.3996,0
2018-12-06 01:00:00,25.33,35.85,6.12,0.3368,6.53,0.3287,0
2018-12-06 02:00:00,25.41,36.17,4.61,0.4946,6.25,0.0483,0
2018-12-06 03:00:00,25.38,36.16,3.99,0.4351,6.63,0.4267,0
2018-12-06 04:00:00,25.23,35.82,4.29,0.176,6.25,0.0456,0
2018-12-06 05:00:00,25,35.8,4.16,-0.2093,6.34,0.1397,0
2018-12-06 06:00:00,24.74,36.12,3.74,-0.6105,6.43,0.2315,0
2018-12-06 07:00:00,24.53,36.02,3.64,-0.9089,6.67,0.4677,0
2018-12-06 08:00:00,24.43,35.78,5.65,-1.0084,6.61,0.4142,0
2018-12-06 09:00:00,24.45,36.21,7.23,-0.861,6.65,0.4489,0
2018-12-06 10:00:00,24.59,36.14,3.46,-0.48,6.7,0.4983,0
2018-12-06 11:00:00,24.82,35.92,4.26,0.0615,6.69,0.4858,0
2018-12-06 12:00:00,25.08,35.74,2.06,0.6476,6.77,0.5687,0
2018-12-06 13:00:00,25.31,36.1,3.87,1.1475,6.45,0.2516,0
2018-12-06 14:00:00,25.46,35.7,2.74,1.4472,6.06,-0.1372,0
2018-12-06 15:00:00,25.48,36.33,2.52,1.4772,5.63,-0.5668,0
2018-12-06 16:00:00,25.36,36,0.95,1.2296,4.93,-1.269,0
2018-12-06 17:00:00,25.16,35.76,9.03,0.7602,5.89,-0.309,0
2018-12-06 18:00:00,24.92,35.8,4.49,0.175,5.7,-0.4986,0
2018-12-06 19:00:00,24.7,35.78,4.68,-0.3959,6.13,-0.073,0
2018-12-06 20:00:00,24.55,35.76,2.02,-0.8296,5.78,-0.4244,0
2018-12-06 21:00:00,24.51,35.83,6.92,-1.0401,6.33,0.134,0
2018-12-06 22:00:00,24.59,35.77,1.42,-0.9982,5.7,-0.4965,0
2018-12-06 23:00:00,24.78,35.84,1.95,-0.73740000000000006,5.96,-0.2391,0
2018-12-07 00:00:00,25.01,36,4.87,-0.3441,6,-0.1999,0
2018-12-07 01:00:00,25.26,35.83,3.6,0.0654,6.04,-0.1592,0
2018-12-07 02:00:00,25.44,36.35,3.65,0.3753,5.52,-0.6824,0
2018-12-07 03:00:00,25.52,35.7,6.46,0.5,5.25,-0.9544,0
2018-12-07 04:00:00,25.46,36.41,2.83,0.4061,5.23,-0.9732,0
2018-12-07 05:00:00,25.29,35.94,6.05,0.1209,5.76,-0.4369,0
2018-12-07 06:00:00,25.04,35.9,3.8,-0.2747,5.88,-0.3167,0
2018-12-07 07:00:00,24.8,36.65,4.5,-0.667,5.95,-0.2461,0
2018-12-07 08:00:00,24.6,36.19,2.18,-0.9389,5.68,-0.5158,0
2018-12-07 09:00:00,24.52,36.07,5.43,-1.0005,6.02,-0.1811,0
2018-12-07 10:00:00,24.55,36.01,4.94,-0.8132,5.88,-0.3171,0
2018-12-07 11:00:00,24.7,35.59,7.58,-0.4004,6.05,-0.1455,0
2018-12-07 12:00:00,24.93,36,4.86,0.1566,6.18,-0.0208,0
2018-12-07 13:00:00,25.18,35.63,1.17,0.73740000000000006,6.06,-0.1351,0
2018-12-07 14:00:00,25.41,35.66,4.63,1.2118,6.76,0.5608,0
2018-12-07 15:00:00,25.53,35.58,0.71,1.4712,6.83,0.6268,0
2018-12-07 16:00:00,25.52,36.1,4.41,1.4553,7.38,1.1783,0
2018-12-07 17:00:00,25.38,35.62,4.15,1.1666,7.26,1.0629,0
2018-12-07 18:00:00,25.16,35.67,4.41,0.6703,6.97,0.7666,0
2018-12-07 19:00:00,24.94,35.69,2.5,0.0783,6.54,0.3415,0
2018-12-07 20:00:00,24.7,35.57,4.49,-0.4785,6.72,0.5195,0
2018-12-07 21:00:00,24.55,35.99,2.39,-0.8811,6.18,-0.0211,0
2018-12-07 22:00:00,24.52,35.46,5.42,-1.0515,6.51,0.3068,0
2018-12-07 23:00:00,24.63,35.6,5.64,-0.9707,6.98,0.775,0
2018-12-08 00:00:00,24.83,36.02,5.85,-0.6816,6.46,0.2615,0
2018-12-08 01:00:00,25.07,35.47,4.71,-0.2773,6.52,0.3193,0
2018-12-08 02:00:00,25.31,35.48,4.52,0.1239,6.63,0.4299,0
2018-12-08 03:00:00,25.47,35.92,2.83,0.4091,6.65,0.4511,0
2018-12-08 04:00:00,25.53,35.6,4.62,0.4998,6.74,0.5419,0
2018-12-08 05:00:00,25.46,35.75,6.04,0.3722,6.55,0.3524,0
2018-12-08 06:00:00,25.29,36.13,6.42,0.063,7.02,0.8224,0
2018-12-08 07:00:00,25.04,35.57,5.5,-0.3399,7.27,1.0736,0
2018-12-08 08:00:00,24.8,35.79,2.09,-0.7202,7.1,0.8968,0
2018-12-08 09:00:00,24.62,35.4,5.96,-0.9633,6.94,0.7358,0
2018-12-08 10:00:00,24.54,35.65,2.28,-0.9862,6.67,0.4673,0
2018-12-08 11:00:00,24.59,35.79,6,-0.7596,6.74,0.5448,0
2018-12-08 12:00:00,24.77,36,2.34,-0.3171,6.25,0.0543,0
2018-12-08 13:00:00,25,36.02,3.5,0.2522,5.85,-0.3541,0
2018-12-08 14:00:00,25.26,35.89,6.7,0.8243,6.06,-0.1372,0
2018-12-08 15:00:00,25.46,35.49,8.86,1.2704,6.42,0.2246,0
2018-12-08 16:00:00,25.56,35.84,0.94,1.4879,5.8,-0.4045,0
2018-12-08 17:00:00,25.52,36.09,5.69,1.4261,6.82,0.62,0
2018-12-08 18:00:00,25.39,35.76,6.49,1.0981,6.77,0.5665,0
2018-12-08 19:00:00,25.17,35.93,6.82,0.5779,6.91,0.7132,0
2018-12-08 20:00:00,24.91,35.57,5.21,-0.0176,6.62,0.4227,0
2018-12-08 21:00:00,24.69,35.57,6.51,-0.5571,6.75,0.5466,0
2018-12-08 22:00:00,24.56,36.01,3.63,-0.9264,6.21,0.0113,0
2018-12-08 23:00:00,24.56,35.58,7,-1.0563,6.33,0.1267,0
2018-12-09 00:00:00,24.69,35.45,3.64,-0.9376,5.73,-0.4722,0
2018-12-09 01:00:00,24.89,35.66,3.7,-0.6227,5.94,-0.2595,0
2018-12-09 02:00:00,25.15,35.88,5.59,-0.2105,5.65,-0.5535,0
2018-12-09 03:00:00,25.37,35.63,5.41,0.1794,6.31,0.11,0
2018-12-09 04:00:00,25.52,35.87,4.5,0.4379,6.31,0.106,0
2018-12-09 05:00:00,25.54,35.79,5.25,0.494,6.49,0.2942,0
2018-12-09 06:00:00,25.44,35.92,0.72,0.3336,6.29,0.0932,0
2018-12-09 07:00:00,25.24,35.57,1.07,0.0027,6.1,-0.1035,0
2018-12-09 08:00:00,25,35.21,3.62,-0.4045,6.82,0.6211,0
2018-12-09 09:00:00,24.76,35.37,7.68,-0.7699,7.31,1.1097,0
2018-12-09 10:00:00,24.59,36.15,2.49,-0.982,6.83,0.6329,0
2018-12-09 11:00:00,24.54,35.72,5.24,-0.9653,6.96,0.7569,0
2018-12-09 12:00:00,24.62,36.07,2.38,-0.7004,6.72,0.5181,0
2018-12-09 13:00:00,24.79,35.51,3.67,-0.2305,6.55,0.3545,0
2018-12-09 14:00:00,25.03,35.74,8.2,0.3479,6.72,0.5167,0
2018-12-09 15:00:00,25.28,35.75,2.55,0.9079,6.98,0.7803,0
2018-12-09 16:00:00,25.46,35.94,9.4,1.3229,7.69,1.4928,0
2018-12-09 17:00:00,25.55,35.42,7.4,1.4972,6.95,0.7484,0
2018-12-09 18:00:00,25.52,35.83,1.01,1.3899,6.32,0.1199,0
2018-12-09 19:00:00,25.37,35.55,6.41,1.0245,6.51,0.3058,0
2018-12-09 20:00:00,25.13,35.42,6.14,0.4834,6.29,0.0896,0
2018-12-09 21:00:00,24.88,35.67,7.67,-0.1121,6.29,0.0901,0
2018-12-09 22:00:00,24.68,35.81,5.71,-0.6313,6.48,0.2811,0
2018-12-09 23:00:00,24.57,35.16,4.85,-0.9656,6.65,0.4482,0
2018-12-10 00:00:00,24.59,35.46,5.26,-1.0546,7.28,1.0787,0
2018-12-10 01:00:00,24.73,36.06,2.57,-0.8994,6.54,0.3375,0
2018-12-10 02:00:00,24.95,35.79,2.36,-0.5612,6.15,-0.0506,0
2018-12-10 03:00:00,25.2,35.81,6.47,-0.1442,6.49,0.2884,0
2018-12-10 04:00:00,25.43,35.73,4.24,0.2316,6.74,0.542,0
2018-12-10 05:00:00,25.55,35.7,3.77,0.4614,6.49,0.2882,0
2018-12-10 06:00:00,25.56,35.13,7.38,0.4826,6.58,0.3821,0
2018-12-10 07:00:00,25.45,35.72,5.03,0.2907,6.25,0.0474,0
2018-12-10 08:00:00,25.24,35.89,1.8,-0.0594,6.7,0.4952,0
2018-12-10 09:00:00,24.98,35.32,6.18,-0.4679,6.86,0.6626,0
2018-12-10 10:00:00,24.75,35.85,3.48,-0.8155,6.64,0.4418,0
2018-12-10 11:00:00,24.63,35.48,7.82,-0.9947,6.96,0.7573,0
2018-12-10 12:00:00,24.6,35.61,0.03,-0.938,6.48,0.2768,0
2018-12-10 13:00:00,24.69,35.83,3.3,-0.6359,6.16,-0.0393,0
2018-12-10 14:00:00,24.9,35.75,3.34,-0.1412,6.21,0.0059,0
2018-12-10 15:00:00,25.14,35.87,4.55,0.443,6.2,-2e-4,0
2018-12-10 16:00:00,25.37,35.55,3.03,0.9876,6.02,-0.1757,0
2018-12-10 17:00:00,25.54,35.84,6.12,1.369,6.49,0.285,0
2018-12-10 18:00:00,25.6,35.86,6.65,1.4991,6.75,0.5527,0
2018-12-10 19:00:00,25.52,35.55,3.55,1.3469,6.27,0.0712,0
2018-12-10 20:00:00,25.35,36.08,4.08,0.9462,6.35,0.1505,0
2018-12-10 21:00:00,25.1,35.57,8.06,0.3874,6.62,0.4242,0
2018-12-10 22:00:00,24.85,36.33,6.37,-0.2047,6.69,0.4886,0
2018-12-10 23:00:00,24.67,35.63,2.12,-0.7006,6.28,0.0778,0
2018-12-11 00:00:00,24.59,35.84,0.45,-0.9983,5.98,-0.217,0
2018-12-11 01:00:00,24.61,35.76,2.96,-1.0465,5.88,-0.323,0
